SMILES,Activity probability,Cytotoxicity probability,PPB fraction,SA score,Max similarity,Closest known molecule,Neutral SMILES
N#Cc1csc(C2CP(=O)(c3ccc(-c4ccc(F)cc4)cc3)OCO2)n1,0.015547958,0.598826587,0.9864978,4.07,0.54,O=C1N(c2cc(F)c(-c3ccc(C4(C#N)C5CSCC54)nc3)c(F)c2)CC(Cn2ccnn2)O1,N#Cc1csc(C2CP(=O)(c3ccc(-c4ccc(F)cc4)cc3)OCO2)n1
CC(C)=CSCCCC=C(C)O,0.015516492,0.162150174,0.78902936,3.54,0.59,C1(C(C)(O)C)C2C(C)(CC=C(C)CCC=C(C)CC2)CC1,CC(C)=CSCCCC=C(C)O
CC(NC(=O)CCCCC(=O)[O-])C1C(=O)NC(=O)c2ccccc21,0.015495462,0.792402089,0.50043607,3.6,0.7,C(=O)(NC(C1Cc2c(c(O)ccc2)C(=O)O1)CC(C)C)C(C(C(CC(=O)N)N)O)O,CC(NC(=O)CCCCC(=O)O)C1C(=O)NC(=O)c2ccccc21
COc1cc(OCc2cc(C)cc(OC)c2C)c2oc(C)c(C#N)c(=O)c2c1,0.015494932,0.866266906,0.9705693,2.67,0.69,COC1(C)OCc2c(OC)c(Br)c(=O)oc2C1(C)Br,COc1cc(OCc2cc(C)cc(OC)c2C)c2oc(C)c(C#N)c(=O)c2c1
CN(C)c1ccc(CC(c2cn(C)c3ccc(C(C#N)=NN)cc23)C2CCCCC2)cc1,0.01549464,0.717952549,0.96952736,3.45,0.6,c1(C)cc2c(cc1)n(CCCCCC1CCCCC1)c1ccc[n+](C)c21,CN(C)c1ccc(CC(c2cn(C)c3ccc(C(C#N)=NN)cc23)C2CCCCC2)cc1
CC12C=CC(=O)C(Oc3c([O-])cc4ccccc4c31)C(OC(=O)c1ccccc1)OC2,0.015436442,0.693825901,0.97273093,4.81,0.73,O(C(=O)C(=CC)C)C1c2c(ccc3ccc(=O)oc32)OC(C)(C)C1OC(=O)C(C)=CC,CC12C=CC(=O)C(Oc3c(O)cc4ccccc4c31)C(OC(=O)c1ccccc1)OC2
CC[N+](C)(C)CCCOc1cnc(C(=O)C23CCCCC2NSC(=O)N3)cn1,0.015425016,0.922258675,0.54660845,4.47,0.68,C1CN(c2c(F)cc3c(=O)c4c(=O)[nH]sc4n(C4CC4)c3c2OC)CC1C1(N)CC1,CC[N+](C)(C)CCCOc1cnc(C(=O)C23CCCCC2NSC(=O)N3)cn1
CC(C)=CC=CC=CC=CC=CC=CC(=O)OC(C)(C)C(=O)C=C1CCCCC1=O,0.015388991,0.668963611,0.9578507,3.64,0.81,C1(C)(OC(C=C2C(=O)CCC3(C)C(C(C)C=CC(C)C(C)C)CCC23)=O)CCC=CC1=O,CC(C)=CC=CC=CC=CC=CC=CC(=O)OC(C)(C)C(=O)C=C1CCCCC1=O
CC(C)(C)CC1(C(=O)[O-])CCCC2C3CC=CCC3CCC21C,0.01537066,0.394046575,0.92640424,4.66,0.7,C1(C)(CC2=CC(=O)C=CC2=O)C(C)CCC2(C)C(C)=CCCC12,CC(C)(C)CC1(C(=O)O)CCCC2C3CC=CCC3CCC21C
CNCC(c1cc(C(F)(F)F)ccc1Cl)[NH+]1CCCC1C#N,0.015368007,0.575555801,0.57465714,4.75,0.65,c1(NCCN)cc2sc(N3CCc4c5cc(Cl)ccc5[nH]c4C3)nc2c(C(F)(F)F)c1,CNCC(c1cc(C(F)(F)F)ccc1Cl)N1CCCC1C#N
CCC(C)C([N-]C(=O)C(=O)NC(=O)C(N)C(C)C)C(=O)[NH+]1CC(O)CC1C(=O)[O-],0.015367262,0.717542708,0.20562404,5.87,0.69,C1=CC(=O)C2=C(O)C(N(C)C2=O)CCCNC(=O)CC=CC2C1CC1C3CC(C)C(CC)C3C=CC12,CCC(C)C(NC(=O)C(=O)NC(=O)C(N)C(C)C)C(=O)N1CC(O)CC1C(=O)O
C=CCn1cccc1COc1cccc(N)c1,0.015347267,0.252470553,0.75212455,2.41,0.62,C1CN(C2CCN(Cc3cc(CC=C)cc(-c4cc(CC=C)c(O)cc4)c3O)CC2)CCC1N,C=CCn1cccc1COc1cccc(N)c1
CCCCCC=CCCCC=CCCCCCCCCCCNCc1ccccc1[O-],0.015331131,0.297922075,0.9361873,2.84,0.59,c1(Cl)c(C(=O)c2ccc(Cl)cc2)ccc(OCC=CCOCCCNCCc2ccc(F)cc2)c1,CCCCCC=CCCCC=CCCCCCCCCCCNCc1ccccc1O
C[NH2+]C(=S)[NH2+]N=Cc1ccc2[n-]c3c(Cl)cc(Cl)c(Cl)c3c(=O)c2c1,0.015317309,0.785264492,0.8152348,4.79,0.7,NC(NN=C1C(C)C(c2ccc(Cl)cc2)OC(c2ccc(Cl)cc2)C1C)=S,CNC(=S)NN=Cc1ccc2[nH]c3c(Cl)cc(Cl)c(Cl)c3c(=O)c2c1
Nc1c(S(=O)(=O)c2cc(Cl)cc(Cl)c2)c(=O)c2c(n1-c1ccc(C(F)(F)F)cc1)CCC2,0.015301698,0.627255619,0.99067956,2.84,0.68,c1(NS(c2cc(C(F)(F)F)cc(F)c2)(=O)=O)cc(OC)c(-n2cnc(Cl)c2)cc1,Nc1c(S(=O)(=O)c2cc(Cl)cc(Cl)c2)c(=O)c2c(n1-c1ccc(C(F)(F)F)cc1)CCC2
CC1CCC2(C(=O)[O-])CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,0.015248836,0.215037763,0.9262249,4.98,0.85,C1(C(C)=C)CC2=C(C)C(=O)CC(O)C2(C)CC1,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C
O=C(CNS(=O)(=O)c1cc(F)c2c(F)cccc2c1)[NH+]1C(=O)CSC1c1cc(F)cc(F)c1,0.015244327,0.869895935,0.975364,4.25,0.67,C1(=NN=C2C(=O)Nc3ccc(S(=O)(N4CCOCC4)=O)cc32)SC(C)C(=O)N1c1ccccc1,O=C(CNS(=O)(=O)c1cc(F)c2c(F)cccc2c1)N1C(=O)CSC1c1cc(F)cc(F)c1
C=CCC1CC(=O)C(=Cc2c(O)cc(C)c3c2C(O)CC(C)(C)O3)C1=O,0.015223614,0.603300095,0.885972,4.27,0.8,CC1(C)C=Cc2c(c(C(=O)CC)c(O)c(CC3=C(O)C(C)(C)C(O)=C(C(=O)CC)C3=O)c2O)O1,C=CCC1CC(=O)C(=Cc2c(O)cc(C)c3c2C(O)CC(C)(C)O3)C1=O
CCOC(=O)C=Cc1ccc(OC)cc1OC,0.015200866,0.175619274,0.78265613,1.85,0.63,Oc1cc(O)c(C(=O)Oc2cc(C(=CC)C)c(C(O)=O)c(O)c2C)c(C)c1,CCOC(=O)C=Cc1ccc(OC)cc1OC
Nc1n[nH]c2c3c(n4c(=O)c(Cl)ccc4c(=O)c12)CCCO3,0.015180008,0.820166647,0.72098124,3.38,0.68,O1CC(=O)N(Cc2nnn(-c3ccc(C)cc3)c2)c2c1ccc(Cl)c2,Nc1n[nH]c2c3c(n4c(=O)c(Cl)ccc4c(=O)c12)CCCO3
CCOc1cc(C2=C(OC)C(=O)C(=O)C2OC)cc(C(C)(C)C)c1,0.015156803,0.423952043,0.8426643,3.32,0.67,C(OC)(=O)C1=C(c2ccsc2C)OC(C)(C=CC=CCC)C1=O,CCOc1cc(C2=C(OC)C(=O)C(=O)C2OC)cc(C(C)(C)C)c1
CCC(C)C([NH3+])C(=O)NC(C(=O)[N-]C(CC(=O)C(CC(=O)[O-])NC(=O)OC)CC1CCCCC1)C(C)C,0.015151249,0.810284078,0.6772685,5.13,0.76,C(CCCCCCC(C)CC)C(CC(=O)NC(C(NC(C(O)=O)CC(C)C)=O)CCC(=O)O)O,CCC(C)C(N)C(=O)NC(C(=O)NC(CC(=O)C(CC(=O)O)NC(=O)OC)CC1CCCCC1)C(C)C
Cc1ccc([O-])c(NC(=S)NC(=S)[N-]S(=O)(=O)c2ccc([N+](=O)[O-])cc2)c1C,0.015129031,0.68608129,0.98562455,3.59,0.65,c1c(C=NNC2=NS(=O)(=O)c3c(cccc3)N2CC)sc([N+](=O)[O-])c1,Cc1ccc(O)c(NC(=S)NC(=S)NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)c1C
C=CC1(C)CC2(C)C(=CC=C3CCC4OC(C(=O)CCC(C)(C)C)CCC4(C)C4C=CC(=O)C34C)CCC2(C)C1=O,0.015102378,0.736719966,0.9407028,5.77,0.79,CCOC1(C)C=C2C(C(C)(C)OC3=C2C(=O)C=C(CCCCC)C3=O)CC1,C=CC1(C)CC2(C)C(=CC=C3CCC4OC(C(=O)CCC(C)(C)C)CCC4(C)C4C=CC(=O)C34C)CCC2(C)C1=O
CN1CCC(c2c[nH]c3cnc([N+](=O)[O-])cc23)CC1,0.015100056,0.770606577,0.31591636,2.72,0.79,[N+](c1n(CCN2CCN(C(c3ccccc3)c3ccccc3)CC2)c(C)nc1)(=O)[O-],CN1CCC(c2c[nH]c3cnc([N+](=O)[O-])cc23)CC1
CC(=O)OC(=C(C#N)C(=O)OCC[NH3+])c1ccc(N(C)C)cc1,0.015084915,0.443116874,0.41533327,3.3,0.6,C(=C)CCCCCCCCCOC(CC(C[N+](C)(C)C)OC(=O)CC(C)C)=O,CC(=O)OC(=C(C#N)C(=O)OCCN)c1ccc(N(C)C)cc1
CC1(O)C2CCC3(SSC4CC5SC4C5=O)C(C2)C(O)C13O,0.015065185,0.785768151,0.7258978,7.26,0.6,C1(=C)CCC(O)C2(C)CC3C(C(=C)C(=O)O3)C(O)C12,CC1(O)C2CCC3(SSC4CC5SC4C5=O)C(C2)C(O)C13O
N#Cc1cccc(-c2cccc3c2C(CSC(N)=[NH2+])CC(=O)[N-]3)c1,0.015051121,0.788882554,0.770537,4.43,0.54,c12c(ccc(C)c1)n(Cc1nnc(S)n1N)c(=O)cc2-c1ccccc1,N#Cc1cccc(-c2cccc3c2C(CSC(=N)N)CC(=O)N3)c1
COc1ccc2c(c1[O-])-c1c([N+](=O)[O-])nc(Cl)c(Br)c1CCC2,0.015031596,0.877768397,0.9602738,3.4,0.62,c1(=O)c(C=C(c2ccc([N+](=O)[O-])cc2)c2nnn[nH]2)coc2ccc(F)cc12,COc1ccc2c(c1O)-c1c([N+](=O)[O-])nc(Cl)c(Br)c1CCC2
O=S(=O)([N-]CCC[NH+]1CCCCCC1)c1ccc(-c2nc3ccccc3s2)cc1,0.015019345,0.672723949,0.8783696,3.83,0.64,C1(=NN=C2C(=O)Nc3ccc(S(=O)(N4CCOCC4)=O)cc32)SC(C)C(=O)N1c1ccccc1,O=S(=O)(NCCCN1CCCCCC1)c1ccc(-c2nc3ccccc3s2)cc1
CNCC(=O)[N-]C1CSCCC1c1ccc(C(C)=O)cc1,0.015007398,0.531446576,0.6891328,4.11,0.57,C1(=O)CCc2c(NC(CN(CCC)CCC)=O)cccc2N1,CNCC(=O)NC1CSCCC1c1ccc(C(C)=O)cc1
Nc1c(Cl)c(Cl)cc2nc3cccn3c(=O)c(Cc3ccccc3)c12,0.015000008,0.624026716,0.9698949,2.6,0.69,N1(c2c(Cl)cc(C)cc2Cl)C(=O)c2c(nccn2)C1=O,Nc1c(Cl)c(Cl)cc2nc3cccn3c(=O)c(Cc3ccccc3)c12
CC(O)C(C)(C=CC(=O)O[N+](=O)[O-])CCCCNCN,0.014974358,0.597544909,0.3127702,4.4,0.59,C(C)(C)(C)OC(COP(=O)(OCC(=O)OC(C)(C)C)CCCN(O)C(C)=O)=O,CC(O)C(C)(C=CC(=O)O[N+](=O)[O-])CCCCNCN
COc1ccc(Nc2ccc(F)c(Cl)c2)c2cccc(S(=O)(=O)Nc3ccc(Br)cc3)c12,0.014959911,0.812153816,0.99649024,2.29,0.75,c1(NS(c2cc(C(F)(F)F)cc(F)c2)(=O)=O)cc(OC)c(-n2cnc(Cl)c2)cc1,COc1ccc(Nc2ccc(F)c(Cl)c2)c2cccc(S(=O)(=O)Nc3ccc(Br)cc3)c12
Nc1[nH]c2ccccc2c1C=NNc1cc2c(N)ncnc2cc1[N+](=O)[O-],0.014959161,0.561737955,0.9239715,2.84,0.72,C1Nc2c([N+]([O-])=O)cccc2C2=NN(c3ccccc3)C(c3ccc(F)cc3)C12,Nc1[nH]c2ccccc2c1C=NNc1cc2c(N)ncnc2cc1[N+](=O)[O-]
[NH2+]=C(S)Nc1cccc(C(F)(F)F)c1,0.01494489,0.301986426,0.7044098,2.8,0.48,c1(F)cc(C2NC(c3cccc(F)c3)C3CCCC2C3=NNC(N)=S)ccc1,N=C(S)Nc1cccc(C(F)(F)F)c1
O=C(c1ccc([O-])cc1)c1nc(-c2ccc(F)cc2)[se]c1-c1ccc(Cl)c(Cl)c1,0.014935767,0.605015576,0.98656315,3.16,0.68,c1(Cl)cc(Cl)cc(C(c2c(Cl)c(Cl)c(Cl)[nH]2)=O)c1OC,O=C(c1ccc(O)cc1)c1nc(-c2ccc(F)cc2)[se]c1-c1ccc(Cl)c(Cl)c1
O=C(C=CNC(=O)c1ccc(CN2C(=O)COc3ccccc32)cc1)OCC12C=CCC1CCC2,0.014892803,0.814500451,0.9754914,3.83,0.7,c1c(O)c(OC)cc2oc3c(c(O)c4c(c3O)CCc3cc5c(c(O)c3-4)C(=O)N3C(C)(C5)OCC3)c(=O)c12,O=C(C=CNC(=O)c1ccc(CN2C(=O)COc3ccccc32)cc1)OCC12C=CCC1CCC2
CNC(=[NH+]NC(=O)c1cccc2ccccc12)c1ccccc1,0.014890212,0.740492523,0.8454509,2.71,0.51,NC(c1ccc(N=NNc2ccc(C(=N)N)cc2)cc1)=N,CNC(=NNC(=O)c1cccc2ccccc12)c1ccccc1
Fc1ccc(-c2nnc3c4cc(C5CC5)ccc4ncn23)nc1C(F)(F)F,0.014878149,0.882129669,0.9332888,2.82,0.82,n1c2n(ccc3nnc(-c4ccc(F)cc4)n23)c(-c2ccc(F)cc2)n1,Fc1ccc(-c2nnc3c4cc(C5CC5)ccc4ncn23)nc1C(F)(F)F
O=C([O-])c1ccc2cc3c(=O)n4c(cc3nc2c1)Sc1ccccc1C4,0.014866653,0.92719996,0.9357773,3.07,0.63,c1ccc(C=C(n2cnc3c(c2=O)ccc(Cl)c3)C(=O)c2nccs2)c(Cl)c1,O=C(O)c1ccc2cc3c(=O)n4c(cc3nc2c1)Sc1ccccc1C4
Fc1ccc2cc(NC(=S)Nc3ccc(Cl)cc3)sc2c1,0.014849533,0.738846183,0.9705373,2.2,0.64,c1cc(Br)cc2nc(Nc3cc(Cl)c(Cl)cc3)[nH]c12,Fc1ccc2cc(NC(=S)Nc3ccc(Cl)cc3)sc2c1
CC(C)(C)C(=O)NCCCCCNC(=O)c1n[nH]c2c(Cl)cccc12,0.014814289,0.894064784,0.9610739,2.44,0.7,c1c(COc2cccc3c2c(CNC2CCCC(C(=O)OC)C2)n[nH]3)ccc(C(C)(C)C)c1,CC(C)(C)C(=O)NCCCCCNC(=O)c1n[nH]c2c(Cl)cccc12
NC1CCCC([NH3+])C1[NH2+]c1nc(Nc2cccc(C(F)(F)F)c2)ncc1C(F)(F)F,0.014761701,0.740690887,0.68962455,4.6,0.72,C(c1ncc(Nc2nc(NC3CCCCC3)nc(NC3CCCCC3)n2)cc1)#N,NC1CCCC(N)C1Nc1nc(Nc2cccc(C(F)(F)F)c2)ncc1C(F)(F)F
CC[NH+](C)CC(=O)OC1C(C)=CC(O)CC1C(C)C,0.014751056,0.660841227,0.20918679,5.2,0.66,O1C(OC2C(C)C(O)CC(=O)OC(CC)C(C)C=C(C)C=CC(=O)C(C)CC2CC=O)C(O)C(N(C)C)C(O)C1C,CCN(C)CC(=O)OC1C(C)=CC(O)CC1C(C)C
CCCCCCCCCNc1ccc(-c2ccc(C(C)(C)C)cc2)nc1,0.014744044,0.257199138,0.9606955,2.03,0.68,c1c(C(C)(C)C)ccc(CNC2C(NCc3ccc(C(C)(C)C)cc3)CCCC2)c1,CCCCCCCCCNc1ccc(-c2ccc(C(C)(C)C)cc2)nc1
O=CC=CC=CC(O)=C1CCCC2c3ccc([O-])cc3SSC12,0.014736592,0.629498363,0.95851535,4.95,0.51,C12C3C(O)C=C(C(=O)O)C1C=CC1C2C(C3)C1CCCCCc1ccccc1,O=CC=CC=CC(O)=C1CCCC2c3ccc(O)cc3SSC12
COc1cc(S(=O)(=O)NC=C(C)C)ccc1[N-]C(=O)NC1CCCCC1,0.014717987,0.777619839,0.95244265,3.49,0.61,c1(S(NCCC)(=O)=O)ccc(Oc2c(O)cc(CC)cc2)c(F)c1,COc1cc(S(=O)(=O)NC=C(C)C)ccc1NC(=O)NC1CCCCC1
COc1ccc2c(c1)OC(C(=O)c1c(C)c3c([O-])cc(C)cc3oc1=O)C(C)(O)C2=O,0.014705012,0.83096844,0.89947355,4.07,0.82,c12c(c(O)c3c(=O)c4ccc(O)c(OC)c4oc3c1C(C=C)(C)C)C=CC(C)(C)O2,COc1ccc2c(c1)OC(C(=O)c1c(C)c3c(O)cc(C)cc3oc1=O)C(C)(O)C2=O
Cc1nc(C)c(-c2ccc(N3CCN(c4ncc(C(C)(C)C5CC5)cn4)C(C)C3)nn2)[nH]1,0.014703318,0.945020854,0.898411,3.69,0.71,C1CN(c2c3nc[nH]c3ncn2)CCC1C,Cc1nc(C)c(-c2ccc(N3CCN(c4ncc(C(C)(C)C5CC5)cn4)C(C)C3)nn2)[nH]1
Cn1cc(C(=O)N2CCN(S(=O)(=O)c3ccc4c(c3)c(Cl)nn4Cc3ccc(F)cc3)CC2)nn1,0.0147018,0.9430902,0.9485653,2.67,0.71,C1(=NN=C2C(=O)Nc3ccc(S(=O)(N4CCOCC4)=O)cc32)SC(C)C(=O)N1c1ccccc1,Cn1cc(C(=O)N2CCN(S(=O)(=O)c3ccc4c(c3)c(Cl)nn4Cc3ccc(F)cc3)CC2)nn1
CC(C)[N-]C(=O)[N-]c1ccncc1OC1CCC(c2c[nH]c3ncc(C(F)(F)F)cc23)=NO1,0.014699208,0.92600441,0.97601324,4.63,0.61,c1c2c(O)c(C(c3cn(-c4ccccc4)nc3-c3ccc(C)cc3)c3c(=O)n(C)c(=O)n(C)c3N)c(=O)oc2ccc1F,CC(C)NC(=O)Nc1ccncc1OC1CCC(c2c[nH]c3ncc(C(F)(F)F)cc23)=NO1
C=C(C)COC1C=NC2C(=O)C1OC(N)=C(C#N)c1nnc(NCC(=O)NCCCN)n12,0.014697155,0.76883328,0.5027875,5.48,0.69,c1(SCC2=C(C(=O)O)N3C(=O)C(OC)(NC(=O)CSC(F)F)C3OC2)nnnn1CCO,C=C(C)COC1C=NC2C(=O)C1OC(N)=C(C#N)c1nnc(NCC(=O)NCCCN)n12
CCc1cc(Cl)c([O-])c(Cc2ccc([O-])cc2)c1,0.014686153,0.386478662,0.9355899,3.27,0.73,c1c(Cl)c(Cl)c(Cc2c(O)c(Cl)cc(Cl)c2Cl)c(O)c1Cl,CCc1cc(Cl)c(O)c(Cc2ccc(O)cc2)c1
CC#CC(C)(C)c1cnc(F)cc1OCC(O)C(O)C=CCSCCCCC,0.014679949,0.76437068,0.9520048,4.23,0.6,N(C)(C)CCCCC(c1ccccc1)(O)C(c1cc2c(ccc(Br)c2)nc1OC)c1cc(F)ccc1F,CC#CC(C)(C)c1cnc(F)cc1OCC(O)C(O)C=CCSCCCCC
CC(=O)N1N=C(c2ccc(N(C)C)cc2)CC1c1cc(Cl)cc(Cl)c1,0.014665096,0.635939717,0.9579576,2.8,0.65,c1cc(C([N-]c2c([N+]#N)c(C)nn2C)=O)c(Cl)cc1Cl,CC(=O)N1N=C(c2ccc(N(C)C)cc2)CC1c1cc(Cl)cc(Cl)c1
CCCCC=CC=C(C)C1CCC(=O)OC1C(C)C,0.014662065,0.081834503,0.9082287,3.82,0.64,c1(CCCC)c2c3c(cc1)C(C)=COC3=C(C)C(=O)C2=O,CCCCC=CC=C(C)C1CCC(=O)OC1C(C)C
O=C([N-]CC1C(=O)[N-]c2ccc(F)cc21)c1ccc2[nH]ncc2c1,0.014651836,0.666682243,0.9013875,4.52,0.67,Fc1c(C[n+]2ccc3c4n(c5ccccc35)c(=O)ccc24)c(F)ccc1,O=C(NCC1C(=O)Nc2ccc(F)cc21)c1ccc2[nH]ncc2c1
O=[N+]([O-])c1ccc(-c2nc(C3CCCc4ccccc43)n[nH]2)o1,0.014629609,0.812183499,0.9643204,3.21,0.75,c12cc(-c3nnc(-c4n(C)cc([N+](=O)[O-])c4)o3)[nH]c1cccc2,O=[N+]([O-])c1ccc(-c2nc(C3CCCc4ccccc43)n[nH]2)o1
CC(C)C(NC(=O)C=Cc1ccc2c(c1)OCO2)c1cc(F)c(O)s1,0.014612094,0.886071801,0.98991495,3.31,0.65,c1(C=C(C)C(=O)NC2C(O)C(O)C3OCOC3C2O)c(F)cc(OCC(C2CC2)F)c(F)c1,CC(C)C(NC(=O)C=Cc1ccc2c(c1)OCO2)c1cc(F)c(O)s1
O=C([O-])CCCCCCc1nnn[n-]1,0.014602601,0.399822474,0.19132262,4.41,0.54,C1c2[se]nnc2C(C(c2ccc(Cl)cc2)CC(=O)c2ccc(Cl)cc2)CC1,O=C(O)CCCCCCc1nnn[nH]1
COc1cc([O-])c(CCC(C=CCN(C)CCCOCCOCCO)CC(=O)[O-])c(OC)c1,0.01460202,0.659510493,0.31313097,4.06,0.67,C(C(CCCN(CCc1ccc(OC)c(OC)c1)C)(c1ccc(OC)c(OC)c1)C(C)C)#N,COc1cc(O)c(CCC(C=CCN(C)CCCOCCOCCO)CC(=O)O)c(OC)c1
Cc1cc(CC2CCCC2)[n-]n1,0.014578545,0.408353865,0.5483878,3.86,0.5,c1(C)cc2c(cc1)n(CCCCCC1CCCCC1)c1ccc[n+](C)c21,Cc1cc(CC2CCCC2)[nH]n1
COc1ccc2c(c1)-c1c(c3c(C(C)C)cc(=O)oc3n1C)C(=O)CC2,0.014564938,0.845108509,0.97906846,2.9,0.72,c12c3c(ccc1cc1c(c2)OCO1)-c1ccc(OC)c(OC)c1C(O)N3C,COc1ccc2c(c1)-c1c(c3c(C(C)C)cc(=O)oc3n1C)C(=O)CC2
Cc1c(C)c2c(c(C)c1[O-])Oc1cnc(C=CC(=O)OC(C)(C)C3OC(=O)OC3C)nc1O2,0.014558077,0.673442721,0.96186846,4.8,0.65,C(C(O)=O)(Oc1ccc(C(C)(C)C)cc1)Cc1cc2c(oc(CCc3ccc(C(C)C)cc3)n2)cc1,Cc1c(C)c2c(c(C)c1O)Oc1cnc(C=CC(=O)OC(C)(C)C3OC(=O)OC3C)nc1O2
CN(C)CCC(=O)[N-]Cc1ccc2c(c1)OCCOOC21CCCCC1,0.014553594,0.74922657,0.77263534,4.19,0.72,C(CCCCC(=O)OCC[N+](C)(C)Cc1c2c(c(C)nc1)OC(C)(C)OC2)CCCCCCCCCC,CN(C)CCC(=O)NCc1ccc2c(c1)OCCOOC21CCCCC1
Cc1nn(-c2ccc(F)c(F)c2)cc1-c1cc(OS([NH-])(=O)=O)c(Cl)cc1Cl,0.014541685,0.607747316,0.9866865,2.98,0.77,c1(NS(c2cc(C(F)(F)F)cc(F)c2)(=O)=O)cc(OC)c(-n2cnc(Cl)c2)cc1,Cc1nn(-c2ccc(F)c(F)c2)cc1-c1cc(OS(N)(=O)=O)c(Cl)cc1Cl
CCCCCCCCCC=CC1C(C)=C(C(=O)OC2CCOC(C)C2)C(C)C(NC(C)=O)C1OC1OC(C)C(OC(C)=O)C(C)O1,0.014536017,0.863694668,0.9547131,5.22,0.69,C1=CC(=O)NCC(C)CCC=CC=C(C)CC(C)=CCC(OC2CC(O)C(NC)C(C)O2)C(C)C=C1,CCCCCCCCCC=CC1C(C)=C(C(=O)OC2CCOC(C)C2)C(C)C(NC(C)=O)C1OC1OC(C)C(OC(C)=O)C(C)O1
CSC(N)=[NH+]CCCc1nnc(-c2ccc(C(C)(C)C)cc2)o1,0.014532379,0.444978476,0.7955472,3.24,0.65,NC(=N)NCCCC(C(N)=O)NC(C(N)Cc1c2c([nH]c1C(C)(C)C)c(C(C)(C)C)cc(C(C)(C)C)c2)=O,CSC(N)=NCCCc1nnc(-c2ccc(C(C)(C)C)cc2)o1
N#Cc1ccc(CO)cc1-c1nc2cc(C(F)(F)F)ccc2[nH]1,0.014530445,0.451495141,0.9248628,2.46,0.67,c1(-c2c(-c3cc(Cl)cc(Cl)c3)[nH]c(C(F)(F)F)n2)cc(Cl)cc(Cl)c1,N#Cc1ccc(CO)cc1-c1nc2cc(C(F)(F)F)ccc2[nH]1
CCCC(=O)NCCC(N)C(=O)OC,0.014514807,0.199867547,0.076982126,2.51,0.64,C(CCCCCCC(C)CC)C(CC(=O)NC(C(NC(C(O)=O)CC(C)C)=O)CCC(=O)O)O,CCCC(=O)NCCC(N)C(=O)OC
COc1ccc2c(c1Cl)OC(CN)CCC2,0.014499115,0.192864239,0.7723727,2.86,0.58,O(c1cnc2c(n1)c(C(O)C(O)C1CCC(NCc3ncc4c(c3)OCCO4)CO1)c(F)cc2)C,COc1ccc2c(c1Cl)OC(CN)CCC2
CCOC(=O)c1cc2c(C=O)c(O)ccc2o1,0.014484487,0.422596693,0.8912635,2.42,0.7,c1ccccc1C(O)=CC(c1ccc2occc2c1OC)=O,CCOC(=O)c1cc2c(C=O)c(O)ccc2o1
N#Cc1ccc(C2Nc3ncccc3C[NH+]2c2ccc(Oc3ccccc3C(=O)[O-])cn2)cc1,0.014477,0.800046623,0.84281147,4.36,0.71,c1c(O)c(C(O)=O)ccc1-n1c(C=Cc2ccc(C#N)cc2)nc2ccccc2c1=O,N#Cc1ccc(C2Nc3ncccc3CN2c2ccc(Oc3ccccc3C(=O)O)cn2)cc1
Clc1ccc2ncn(-c3ccc4c(c3)C3CCCC3CS4)c2c1,0.014461744,0.758170068,0.9800708,3.42,0.69,c1(NCCN)cc2sc(N3CCc4c5cc(Cl)ccc5[nH]c4C3)nc2c(C(F)(F)F)c1,Clc1ccc2ncn(-c3ccc4c(c3)C3CCCC3CS4)c2c1
CC(=O)C=CC[NH+]1C=C(C(=O)[O-])[NH2+]C1c1ccccc1C(F)(F)F,0.014455804,0.625428915,0.5586431,5.05,0.55,C1(c2cc3c(cc2)C(=O)c2cc(C[n+]4cn(C)cc4)ccc2-3)=C(C(=O)[O-])N2C(=O)C(C(C)O)C2C1,CC(=O)C=CCN1C=C(C(=O)O)NC1c1ccccc1C(F)(F)F
COc1ccc2c(c1)C(=N[NH+]=C(N)c1ccc(C)cc1)C(=O)N2,0.014449306,0.55460459,0.8048241,3.08,0.78,N(N1C(N)=NNC12c1cc(C)ccc1NC2=O)=Cc1ccc(O)c(OC)c1,COc1ccc2c(c1)C(=NN=C(N)c1ccc(C)cc1)C(=O)N2
[NH3+]CCN1OC(C(Cc2ccc[nH]2)NC(c2ccccc2)c2ccc([O-])cc2)c2ccccc21,0.014448392,0.535021722,0.85631466,4.65,0.59,C(c1ccccc1)n1c2c([n+](C)n1)C(=O)c1c(cccc1)C2=O,NCCN1OC(C(Cc2ccc[nH]2)NC(c2ccccc2)c2ccc(O)cc2)c2ccccc21
CC1(C)C(Cc2ccc3ccccc3n2)C=CC(=O)C1C(=O)[O-],0.014446379,0.755851448,0.861151,3.88,0.63,CC(c1c(=O)oc2cc3c(cc2c1)C=CC(C)(C)O3)(C=C)C,CC1(C)C(Cc2ccc3ccccc3n2)C=CC(=O)C1C(=O)O
CCNc1nc2ccc(C[NH+]3CC[NH+](Cc4cccc(Br)c4)CC3)cc2[n-]1,0.014439568,0.641433477,0.8164186,4.99,0.74,c1(Br)cc(Br)cc2c1NCCC2NCCCNc1nc2c(cccn2)[nH]1,CCNc1nc2ccc(CN3CCN(Cc4cccc(Br)c4)CC3)cc2[nH]1
